,date,open,high,low,close,Adj Close,volume,tic
652,2011-08-24,16490.779296875,16533.220703125,16253.7802734375,16284.98046875,16284.98046875,13600,^BSESN
653,2011-08-25,16338.1396484375,16373.83984375,16104.33984375,16146.330078125,16146.330078125,12200,^BSESN
654,2011-08-26,16155.5498046875,16256.3798828125,15765.5302734375,15848.830078125,15848.830078125,14200,^BSESN
655,2011-08-29,16080.740234375,16462.029296875,16068.73046875,16416.330078125,16416.330078125,11200,^BSESN
656,2011-08-30,16585.099609375,16714.69921875,16443.349609375,16676.75,16676.75,15200,^BSESN
657,2011-09-02,16963.669921875,16989.859375,16688.060546875,16821.4609375,16821.4609375,12800,^BSESN
658,2011-09-05,16678.33984375,16760.0703125,16561.4609375,16713.330078125,16713.330078125,12200,^BSESN
659,2011-09-06,16663.73046875,16894.73046875,16488.30078125,16862.810546875,16862.810546875,14600,^BSESN
660,2011-09-07,16922.310546875,17157.2109375,16922.310546875,17065.0,17065.0,17400,^BSESN
661,2011-09-08,17118.080078125,17209.66015625,16987.369140625,17165.5390625,17165.5390625,12200,^BSESN
662,2011-09-09,17189.75,17211.80078125,16830.94921875,16866.970703125,16866.970703125,11800,^BSESN
663,2011-09-12,16668.25,16668.25,16393.0390625,16501.740234375,16501.740234375,13400,^BSESN
664,2011-09-13,16618.169921875,16766.189453125,16374.6796875,16467.439453125,16467.439453125,14600,^BSESN
665,2011-09-14,16522.7109375,16754.220703125,16387.380859375,16709.599609375,16709.599609375,16000,^BSESN
666,2011-09-15,16837.759765625,16922.400390625,16545.470703125,16876.5390625,16876.5390625,15400,^BSESN
667,2011-09-16,17047.73046875,17122.5390625,16889.580078125,16933.830078125,16933.830078125,20400,^BSESN
668,2011-09-19,16865.9296875,16865.9296875,16709.41015625,16745.349609375,16745.349609375,11600,^BSESN
669,2011-09-20,16768.630859375,17135.439453125,16758.689453125,17099.279296875,17099.279296875,14200,^BSESN
670,2011-09-21,17128.830078125,17191.119140625,17000.609375,17065.150390625,17065.150390625,13400,^BSESN
671,2011-09-22,16827.849609375,16833.609375,16316.0302734375,16361.150390625,16361.150390625,18400,^BSESN
672,2011-09-23,16222.3701171875,16368.41015625,16052.4697265625,16162.0595703125,16162.0595703125,22000,^BSESN
673,2011-09-26,16209.1904296875,16209.1904296875,15801.009765625,16051.099609375,16051.099609375,18800,^BSESN
674,2011-09-27,16289.3203125,16551.650390625,16282.740234375,16524.029296875,16524.029296875,16200,^BSESN
675,2011-09-28,16663.259765625,16663.259765625,16363.6298828125,16446.01953125,16446.01953125,19600,^BSESN
676,2011-09-29,16387.91015625,16756.080078125,16316.66015625,16698.0703125,16698.0703125,19200,^BSESN
677,2011-09-30,16599.740234375,16745.16015625,16404.779296875,16453.759765625,16453.759765625,20000,^BSESN
678,2011-10-03,16255.9697265625,16255.9697265625,16056.330078125,16151.4501953125,16151.4501953125,17000,^BSESN
679,2011-10-04,16081.76953125,16202.3798828125,15745.4296875,15864.8603515625,15864.8603515625,19600,^BSESN
680,2011-10-05,15967.7197265625,16044.91015625,15760.5302734375,15792.41015625,15792.41015625,18800,^BSESN
681,2011-10-07,16222.490234375,16347.48046875,16148.9697265625,16232.5400390625,16232.5400390625,16800,^BSESN
682,2011-10-10,16270.0703125,16595.9296875,16230.76953125,16557.23046875,16557.23046875,17200,^BSESN
683,2011-10-11,16668.150390625,16774.119140625,16510.7109375,16536.470703125,16536.470703125,20000,^BSESN
684,2011-10-12,16660.4296875,16987.060546875,16608.5703125,16958.390625,16958.390625,21200,^BSESN
685,2011-10-13,17048.0,17084.0703125,16854.029296875,16883.919921875,16883.919921875,18000,^BSESN
686,2011-10-14,16836.830078125,17112.44921875,16828.44921875,17082.689453125,17082.689453125,15400,^BSESN
687,2011-10-17,17176.05078125,17188.55078125,16928.380859375,17025.08984375,17025.08984375,18400,^BSESN
688,2011-10-18,16817.380859375,16824.759765625,16669.0390625,16748.2890625,16748.2890625,14000,^BSESN
689,2011-10-19,16883.359375,17106.990234375,16874.33984375,17085.33984375,17085.33984375,11400,^BSESN
690,2011-10-20,16911.849609375,16962.060546875,16744.990234375,16936.890625,16936.890625,12000,^BSESN
691,2011-10-21,16975.7890625,17032.3203125,16752.2109375,16785.640625,16785.640625,13800,^BSESN
692,2011-10-24,17011.060546875,17104.880859375,16898.599609375,16939.279296875,16939.279296875,12600,^BSESN
693,2011-10-25,17012.7890625,17322.130859375,16900.259765625,17254.859375,17254.859375,17600,^BSESN
694,2011-10-28,17671.859375,17908.130859375,17671.859375,17804.80078125,17804.80078125,23800,^BSESN
695,2011-10-31,17806.2109375,17813.109375,17668.26953125,17705.009765625,17705.009765625,15800,^BSESN
696,2011-11-01,17540.55078125,17661.779296875,17422.470703125,17480.830078125,17480.830078125,17600,^BSESN
697,2011-11-02,17347.69921875,17615.919921875,17337.650390625,17464.849609375,17464.849609375,15400,^BSESN
698,2011-11-03,17430.689453125,17527.099609375,17278.029296875,17481.9296875,17481.9296875,17000,^BSESN
699,2011-11-04,17674.69921875,17702.259765625,17474.390625,17562.609375,17562.609375,18400,^BSESN
700,2011-11-08,17593.669921875,17632.23046875,17455.220703125,17569.529296875,17569.529296875,11000,^BSESN
701,2011-11-09,17641.98046875,17658.33984375,17331.23046875,17362.099609375,17362.099609375,15000,^BSESN
702,2011-11-11,17187.890625,17279.23046875,17096.83984375,17192.8203125,17192.8203125,18200,^BSESN
703,2011-11-14,17348.51953125,17391.990234375,17094.4296875,17118.740234375,17118.740234375,15000,^BSESN
704,2011-11-15,17081.619140625,17172.08984375,16837.560546875,16882.669921875,16882.669921875,18000,^BSESN
705,2011-11-16,16872.30078125,16878.30078125,16641.650390625,16775.869140625,16775.869140625,19600,^BSESN
706,2011-11-17,16754.6796875,16807.150390625,16408.5,16461.7109375,16461.7109375,17000,^BSESN
707,2011-11-18,16387.69921875,16396.689453125,16164.990234375,16371.509765625,16371.509765625,21600,^BSESN
708,2011-11-21,16297.0302734375,16297.0302734375,15900.2998046875,15946.099609375,15946.099609375,21400,^BSESN
709,2011-11-22,15995.6904296875,16212.9501953125,15970.1103515625,16065.419921875,16065.419921875,19400,^BSESN
710,2011-11-23,15969.599609375,15969.599609375,15478.6904296875,15699.9697265625,15699.9697265625,17400,^BSESN
711,2011-11-24,15715.8095703125,15901.2998046875,15479.9697265625,15858.490234375,15858.490234375,18600,^BSESN
712,2011-11-25,15781.25,15891.0498046875,15645.7802734375,15695.4296875,15695.4296875,19200,^BSESN
713,2011-11-28,15890.7998046875,16186.6796875,15888.2802734375,16167.1298828125,16167.1298828125,20200,^BSESN
714,2011-11-29,16210.3701171875,16210.3701171875,15952.5400390625,16008.33984375,16008.33984375,14800,^BSESN
715,2011-11-30,15868.9599609375,16179.5595703125,15849.5703125,16123.4599609375,16123.4599609375,16800,^BSESN
716,2011-12-01,16555.9296875,16718.109375,16430.609375,16483.44921875,16483.44921875,19800,^BSESN
717,2011-12-02,16493.98046875,16888.83984375,16428.66015625,16846.830078125,16846.830078125,28600,^BSESN
718,2011-12-05,16812.30078125,16863.099609375,16691.2109375,16805.330078125,16805.330078125,13400,^BSESN
719,2011-12-07,16830.0390625,17003.7109375,16781.619140625,16877.060546875,16877.060546875,14000,^BSESN
720,2011-12-08,16819.740234375,16847.8203125,16421.55078125,16488.240234375,16488.240234375,16000,^BSESN
721,2011-12-09,16258.4404296875,16382.5703125,16142.3203125,16213.4599609375,16213.4599609375,18400,^BSESN
722,2011-12-12,16354.9599609375,16360.3203125,15839.9599609375,15870.349609375,15870.349609375,21200,^BSESN
723,2011-12-13,15778.6201171875,16079.3798828125,15771.58984375,16002.509765625,16002.509765625,23600,^BSESN
724,2011-12-14,15963.75,16133.41015625,15855.1201171875,15881.1396484375,15881.1396484375,19000,^BSESN
725,2011-12-15,15739.0498046875,15908.01953125,15596.2197265625,15836.4697265625,15836.4697265625,19800,^BSESN
726,2011-12-16,15868.7802734375,16068.900390625,15425.2001953125,15491.349609375,15491.349609375,20400,^BSESN
727,2011-12-19,15440.099609375,15440.099609375,15190.740234375,15379.33984375,15379.33984375,18000,^BSESN
728,2011-12-20,15436.1201171875,15448.1298828125,15135.8603515625,15175.080078125,15175.080078125,20800,^BSESN
729,2011-12-21,15487.75,15727.3095703125,15377.0400390625,15685.2099609375,15685.2099609375,22000,^BSESN
730,2011-12-22,15546.66015625,15834.6298828125,15472.7001953125,15813.3603515625,15813.3603515625,18800,^BSESN
731,2011-12-23,15863.4296875,15911.23046875,15671.2802734375,15738.7001953125,15738.7001953125,17000,^BSESN
732,2011-12-26,15782.169921875,15998.4404296875,15761.1796875,15970.75,15970.75,11800,^BSESN
733,2011-12-27,15983.98046875,16049.1201171875,15799.6298828125,15873.9501953125,15873.9501953125,10800,^BSESN
734,2011-12-28,15854.3603515625,15887.7998046875,15666.4599609375,15727.849609375,15727.849609375,11800,^BSESN
735,2011-12-29,15658.9404296875,15724.599609375,15515.4404296875,15543.9296875,15543.9296875,12800,^BSESN
736,2011-12-30,15583.5498046875,15694.0498046875,15406.9296875,15454.919921875,15454.919921875,12800,^BSESN
737,2012-01-03,15640.5595703125,15970.3095703125,15640.5595703125,15939.3603515625,15939.3603515625,16200,^BSESN
738,2012-01-04,15967.490234375,16004.6904296875,15822.3203125,15882.6396484375,15882.6396484375,17800,^BSESN
739,2012-01-05,15893.0703125,15980.169921875,15809.3095703125,15857.080078125,15857.080078125,21200,^BSESN
740,2012-01-06,15789.080078125,16001.3095703125,15664.91015625,15867.73046875,15867.73046875,17200,^BSESN
741,2012-01-09,15840.2197265625,15871.509765625,15678.2998046875,15814.7197265625,15814.7197265625,11200,^BSESN
742,2012-01-10,15898.3203125,16180.9697265625,15898.3203125,16165.08984375,16165.08984375,19600,^BSESN
743,2012-01-11,16222.3701171875,16244.7001953125,16127.76953125,16175.8603515625,16175.8603515625,18600,^BSESN
744,2012-01-12,16117.1904296875,16178.580078125,15962.58984375,16037.509765625,16037.509765625,14400,^BSESN
745,2012-01-13,16144.5703125,16257.33984375,16049.7802734375,16154.6201171875,16154.6201171875,19600,^BSESN
746,2012-01-16,16086.740234375,16214.3603515625,16037.599609375,16189.3603515625,16189.3603515625,13400,^BSESN
747,2012-01-17,16270.8701171875,16501.380859375,16270.8701171875,16466.05078125,16466.05078125,18800,^BSESN
748,2012-01-18,16502.419921875,16517.9609375,16384.48046875,16451.470703125,16451.470703125,16200,^BSESN
749,2012-01-19,16573.869140625,16662.060546875,16572.099609375,16643.740234375,16643.740234375,16800,^BSESN
750,2012-01-20,16745.009765625,16788.48046875,16611.7109375,16739.009765625,16739.009765625,18000,^BSESN
751,2012-01-23,16667.01953125,16784.0,16659.3203125,16751.73046875,16751.73046875,15000,^BSESN
752,2012-01-24,16806.720703125,17050.3203125,16770.009765625,16995.76953125,16995.76953125,18200,^BSESN
753,2012-01-25,17068.849609375,17130.240234375,17016.689453125,17077.1796875,17077.1796875,14000,^BSESN
754,2012-01-27,17201.330078125,17258.970703125,17106.5703125,17233.98046875,17233.98046875,17200,^BSESN
755,2012-01-30,17138.0390625,17138.0390625,16828.330078125,16863.30078125,16863.30078125,14400,^BSESN
756,2012-01-31,16965.580078125,17238.990234375,16965.580078125,17193.55078125,17193.55078125,18600,^BSESN
757,2012-02-01,17179.640625,17327.2109375,17061.55078125,17300.580078125,17300.580078125,47400,^BSESN
758,2012-02-02,17438.0703125,17504.25,17308.279296875,17431.849609375,17431.849609375,27000,^BSESN
759,2012-02-03,17444.25,17630.529296875,17382.69921875,17604.9609375,17604.9609375,16600,^BSESN
760,2012-02-06,17741.91015625,17829.720703125,17595.099609375,17707.310546875,17707.310546875,17600,^BSESN
761,2012-02-07,17813.740234375,17832.0390625,17582.490234375,17622.44921875,17622.44921875,16800,^BSESN
762,2012-02-08,17631.689453125,17809.2109375,17579.58984375,17707.3203125,17707.3203125,20800,^BSESN
763,2012-02-09,17647.80078125,17879.4609375,17609.4296875,17830.75,17830.75,21400,^BSESN
764,2012-02-10,17817.58984375,17890.109375,17627.140625,17748.689453125,17748.689453125,19600,^BSESN
765,2012-02-13,17761.69921875,17849.640625,17665.890625,17772.83984375,17772.83984375,16800,^BSESN
766,2012-02-14,17767.4609375,17890.330078125,17742.580078125,17848.5703125,17848.5703125,17400,^BSESN
767,2012-02-15,18000.30078125,18231.349609375,18000.30078125,18202.41015625,18202.41015625,25600,^BSESN
768,2012-02-16,18163.05078125,18182.779296875,18043.3203125,18153.990234375,18153.990234375,20000,^BSESN
769,2012-02-17,18331.19921875,18423.060546875,18234.560546875,18289.349609375,18289.349609375,27800,^BSESN
770,2012-02-21,18303.73046875,18470.859375,18293.80078125,18428.609375,18428.609375,20600,^BSESN
771,2012-02-22,18490.869140625,18523.779296875,18095.810546875,18145.25,18145.25,21600,^BSESN
772,2012-02-23,18127.349609375,18249.529296875,18005.279296875,18078.5,18078.5,19600,^BSESN
773,2012-02-24,18079.009765625,18198.150390625,17848.9296875,17923.5703125,17923.5703125,19600,^BSESN
774,2012-02-27,17975.189453125,17975.189453125,17381.640625,17445.75,17445.75,20800,^BSESN
775,2012-02-28,17545.109375,17776.8203125,17530.439453125,17731.119140625,17731.119140625,16000,^BSESN
776,2012-02-29,17919.9296875,18001.349609375,17677.970703125,17752.6796875,17752.6796875,18400,^BSESN
777,2012-03-01,17714.619140625,17717.529296875,17463.26953125,17583.970703125,17583.970703125,18800,^BSESN
778,2012-03-02,17661.390625,17731.880859375,17504.380859375,17636.80078125,17636.80078125,17000,^BSESN
779,2012-03-05,17598.419921875,17598.419921875,17312.30078125,17362.869140625,17362.869140625,12000,^BSESN
780,2012-03-06,17336.640625,17691.9609375,17128.279296875,17173.2890625,17173.2890625,18600,^BSESN
781,2012-03-07,17127.1796875,17239.349609375,17008.76953125,17145.51953125,17145.51953125,20400,^BSESN
782,2012-03-09,17325.8203125,17531.619140625,17325.8203125,17503.240234375,17503.240234375,12800,^BSESN
783,2012-03-12,17772.099609375,17772.099609375,17494.650390625,17587.669921875,17587.669921875,12200,^BSESN
784,2012-03-13,17680.23046875,17842.919921875,17680.23046875,17813.619140625,17813.619140625,12800,^BSESN
785,2012-03-14,18003.150390625,18040.689453125,17837.220703125,17919.30078125,17919.30078125,14200,^BSESN
786,2012-03-15,17916.849609375,17918.25,17622.130859375,17675.849609375,17675.849609375,13800,^BSESN
787,2012-03-16,17656.810546875,17871.0,17426.580078125,17466.19921875,17466.19921875,24800,^BSESN
788,2012-03-19,17531.470703125,17561.4609375,17226.4296875,17273.369140625,17273.369140625,13800,^BSESN
789,2012-03-20,17308.890625,17410.130859375,17211.73046875,17316.1796875,17316.1796875,14200,^BSESN
790,2012-03-21,17301.16015625,17622.869140625,17275.880859375,17601.7109375,17601.7109375,14200,^BSESN
791,2012-03-22,17586.060546875,17687.009765625,17136.5,17196.470703125,17196.470703125,17600,^BSESN
792,2012-03-23,17257.720703125,17458.349609375,17179.330078125,17361.740234375,17361.740234375,12600,^BSESN
793,2012-03-26,17377.58984375,17377.58984375,17021.849609375,17052.779296875,17052.779296875,17000,^BSESN
794,2012-03-27,17209.130859375,17366.83984375,17061.16015625,17257.359375,17257.359375,19000,^BSESN
795,2012-03-28,17234.48046875,17245.8203125,17040.119140625,17121.619140625,17121.619140625,13200,^BSESN
796,2012-03-29,17039.849609375,17109.349609375,16920.609375,17058.609375,17058.609375,11200,^BSESN
797,2012-03-30,17117.41015625,17439.509765625,17105.220703125,17404.19921875,17404.19921875,25000,^BSESN
798,2012-04-02,17429.9609375,17529.98046875,17382.380859375,17478.150390625,17478.150390625,10000,^BSESN
799,2012-04-03,17576.2109375,17664.099609375,17478.150390625,17597.419921875,17597.419921875,10800,^BSESN
800,2012-04-04,17553.259765625,17597.419921875,17436.599609375,17486.01953125,17486.01953125,9800,^BSESN
801,2012-04-09,17407.66015625,17486.01953125,17199.630859375,17222.140625,17222.140625,9800,^BSESN
802,2012-04-10,17259.259765625,17274.689453125,17135.759765625,17243.83984375,17243.83984375,10000,^BSESN
803,2012-04-11,17125.9609375,17319.150390625,17075.890625,17199.400390625,17199.400390625,11800,^BSESN
804,2012-04-12,17276.869140625,17395.150390625,17199.400390625,17332.619140625,17332.619140625,10200,^BSESN
805,2012-04-13,17232.560546875,17398.220703125,17027.30078125,17094.509765625,17094.509765625,18400,^BSESN
806,2012-04-16,17047.869140625,17173.060546875,17010.16015625,17150.94921875,17150.94921875,9800,^BSESN
807,2012-04-17,17200.970703125,17381.919921875,17103.359375,17357.939453125,17357.939453125,12400,^BSESN
808,2012-04-18,17447.259765625,17522.80078125,17357.939453125,17392.390625,17392.390625,9800,^BSESN
809,2012-04-19,17432.890625,17530.30078125,17361.7109375,17503.7109375,17503.7109375,11800,^BSESN
810,2012-04-20,17459.720703125,17519.880859375,17231.33984375,17373.83984375,17373.83984375,11200,^BSESN
811,2012-04-23,17347.759765625,17444.1796875,17056.76953125,17096.6796875,17096.6796875,13000,^BSESN
812,2012-04-24,17154.75,17247.529296875,17046.720703125,17207.2890625,17207.2890625,12400,^BSESN
813,2012-04-25,17225.5390625,17249.609375,17019.240234375,17151.2890625,17151.2890625,11400,^BSESN
814,2012-04-26,17191.01953125,17193.25,17084.05078125,17130.669921875,17130.669921875,10800,^BSESN
815,2012-04-27,17145.390625,17242.150390625,17022.08984375,17134.25,17134.25,11000,^BSESN
816,2012-04-30,17195.509765625,17359.1796875,17187.33984375,17318.810546875,17318.810546875,8400,^BSESN
817,2012-05-02,17370.9296875,17432.330078125,17265.48046875,17301.91015625,17301.91015625,9400,^BSESN
818,2012-05-03,17271.76953125,17301.91015625,17120.859375,17151.189453125,17151.189453125,8600,^BSESN
819,2012-05-04,17066.83984375,17151.189453125,16776.720703125,16831.080078125,16831.080078125,11000,^BSESN
820,2012-05-07,16620.439453125,16944.130859375,16513.76953125,16912.7109375,16912.7109375,11400,^BSESN
821,2012-05-08,16915.7109375,16918.310546875,16502.91015625,16546.1796875,16546.1796875,12800,^BSESN
822,2012-05-09,16436.41015625,16615.740234375,16422.9296875,16479.580078125,16479.580078125,12400,^BSESN
823,2012-05-10,16515.619140625,16671.810546875,16377.01953125,16420.05078125,16420.05078125,10800,^BSESN
824,2012-05-11,16355.58984375,16447.240234375,16233.759765625,16292.98046875,16292.98046875,11200,^BSESN
825,2012-05-14,16318.3603515625,16390.330078125,16124.8203125,16215.83984375,16215.83984375,11000,^BSESN
826,2012-05-15,16146.900390625,16370.1201171875,16123.0400390625,16328.25,16328.25,11400,^BSESN
827,2012-05-16,16132.6796875,16328.25,15974.599609375,16030.08984375,16030.08984375,12800,^BSESN
828,2012-05-17,16119.080078125,16240.1796875,16007.919921875,16070.48046875,16070.48046875,12800,^BSESN
829,2012-05-18,15868.0703125,16206.349609375,15809.7099609375,16152.75,16152.75,14000,^BSESN
830,2012-05-21,16187.66015625,16298.3896484375,16149.6103515625,16183.259765625,16183.259765625,10400,^BSESN
831,2012-05-22,16344.33984375,16366.7197265625,16000.83984375,16026.41015625,16026.41015625,11600,^BSESN
832,2012-05-23,15995.1396484375,16026.41015625,15847.0302734375,15948.099609375,15948.099609375,11400,^BSESN
833,2012-05-24,16033.900390625,16252.3701171875,15934.76953125,16222.2998046875,16222.2998046875,11000,^BSESN
834,2012-05-25,16213.240234375,16273.48046875,16118.349609375,16217.8203125,16217.8203125,9400,^BSESN
835,2012-05-28,16289.8203125,16439.970703125,16217.8203125,16416.83984375,16416.83984375,8000,^BSESN
836,2012-05-29,16500.0390625,16544.380859375,16410.2109375,16438.580078125,16438.580078125,8600,^BSESN
837,2012-05-30,16391.900390625,16438.580078125,16295.3095703125,16312.150390625,16312.150390625,13800,^BSESN
838,2012-05-31,16224.8603515625,16312.150390625,16086.0595703125,16218.5302734375,16218.5302734375,16000,^BSESN
839,2012-06-01,16217.48046875,16226.1904296875,15933.48046875,15965.16015625,15965.16015625,12200,^BSESN
840,2012-06-04,15808.8798828125,16012.83984375,15748.98046875,15988.400390625,15988.400390625,12200,^BSESN
841,2012-06-05,16065.3701171875,16138.2900390625,15979.76953125,16020.6396484375,16020.6396484375,10800,^BSESN
842,2012-06-06,16100.3603515625,16494.5,16100.3603515625,16454.30078125,16454.30078125,13600,^BSESN
843,2012-06-07,16578.009765625,16680.58984375,16519.890625,16649.05078125,16649.05078125,11400,^BSESN
844,2012-06-08,16611.51953125,16767.76953125,16485.01953125,16718.869140625,16718.869140625,11800,^BSESN
845,2012-06-11,16804.890625,16893.810546875,16627.48046875,16668.009765625,16668.009765625,8800,^BSESN
846,2012-06-12,16570.509765625,16897.419921875,16553.470703125,16862.80078125,16862.80078125,9800,^BSESN
847,2012-06-13,16865.720703125,16944.109375,16792.869140625,16880.509765625,16880.509765625,9800,^BSESN
848,2012-06-14,16857.23046875,16921.490234375,16658.98046875,16677.880859375,16677.880859375,9200,^BSESN
849,2012-06-15,16701.279296875,16967.759765625,16701.279296875,16949.830078125,16949.830078125,10400,^BSESN
850,2012-06-18,17039.5390625,17109.94921875,16636.08984375,16705.830078125,16705.830078125,11400,^BSESN
851,2012-06-19,16681.890625,16890.0,16681.890625,16859.80078125,16859.80078125,9800,^BSESN
852,2012-06-20,16903.9609375,16962.490234375,16840.099609375,16896.630859375,16896.630859375,9200,^BSESN
853,2012-06-21,16855.599609375,17050.439453125,16799.630859375,17032.560546875,17032.560546875,10800,^BSESN
854,2012-06-22,16882.740234375,17016.060546875,16807.80078125,16972.509765625,16972.509765625,11800,^BSESN
855,2012-06-25,17038.76953125,17131.150390625,16853.05078125,16882.16015625,16882.16015625,10600,^BSESN
856,2012-06-26,16873.08984375,16946.66015625,16815.869140625,16906.580078125,16906.580078125,7400,^BSESN
857,2012-06-27,16975.759765625,17029.26953125,16930.80078125,16967.759765625,16967.759765625,6800,^BSESN
858,2012-06-28,16985.580078125,17033.849609375,16918.869140625,16990.759765625,16990.759765625,8800,^BSESN
859,2012-06-29,17134.609375,17448.48046875,17134.609375,17429.98046875,17429.98046875,13000,^BSESN
860,2012-07-02,17438.6796875,17486.5703125,17363.0390625,17398.98046875,17398.98046875,8600,^BSESN
861,2012-07-03,17457.94921875,17526.8203125,17351.5,17425.7109375,17425.7109375,9400,^BSESN
862,2012-07-04,17473.259765625,17523.76953125,17372.44921875,17462.810546875,17462.810546875,10200,^BSESN
863,2012-07-05,17478.16015625,17562.890625,17423.44921875,17538.669921875,17538.669921875,8200,^BSESN
864,2012-07-06,17546.0390625,17554.55078125,17425.470703125,17521.119140625,17521.119140625,8000,^BSESN
865,2012-07-09,17449.9296875,17485.7890625,17343.55078125,17391.98046875,17391.98046875,7200,^BSESN
866,2012-07-10,17431.6796875,17631.189453125,17424.2890625,17618.349609375,17618.349609375,8800,^BSESN
867,2012-07-11,17553.970703125,17582.990234375,17466.990234375,17489.140625,17489.140625,7800,^BSESN
868,2012-07-12,17297.060546875,17329.4609375,17181.169921875,17232.55078125,17232.55078125,11800,^BSESN
869,2012-07-13,17269.19921875,17342.880859375,17182.2890625,17213.69921875,17213.69921875,7600,^BSESN
870,2012-07-16,17241.98046875,17282.30078125,17079.630859375,17103.310546875,17103.310546875,7600,^BSESN
871,2012-07-17,17176.9296875,17236.080078125,17074.630859375,17105.30078125,17105.30078125,9200,^BSESN
872,2012-07-18,17113.369140625,17205.259765625,17038.58984375,17185.009765625,17185.009765625,17600,^BSESN
873,2012-07-19,17288.33984375,17318.9296875,17244.759765625,17278.849609375,17278.849609375,8000,^BSESN
874,2012-07-20,17275.19921875,17275.19921875,17129.689453125,17158.439453125,17158.439453125,6400,^BSESN
875,2012-07-23,17047.73046875,17047.73046875,16849.279296875,16877.349609375,16877.349609375,8000,^BSESN
876,2012-07-24,16907.740234375,16962.740234375,16839.69921875,16918.080078125,16918.080078125,12400,^BSESN
877,2012-07-25,16899.009765625,16899.009765625,16736.599609375,16846.05078125,16846.05078125,10800,^BSESN
878,2012-07-26,16887.83984375,16899.76953125,16598.48046875,16639.8203125,16639.8203125,12800,^BSESN
879,2012-07-27,16860.16015625,16975.029296875,16760.720703125,16839.189453125,16839.189453125,11400,^BSESN
880,2012-07-30,16919.140625,17163.94921875,16919.140625,17143.6796875,17143.6796875,8000,^BSESN
881,2012-07-31,17186.609375,17253.669921875,17004.08984375,17236.1796875,17236.1796875,10400,^BSESN
882,2012-08-01,17244.439453125,17291.990234375,17189.16015625,17257.380859375,17257.380859375,9200,^BSESN
883,2012-08-02,17245.6796875,17246.009765625,17157.279296875,17224.359375,17224.359375,15200,^BSESN
884,2012-08-03,17164.48046875,17208.359375,17026.970703125,17197.9296875,17197.9296875,7600,^BSESN
885,2012-08-06,17313.05078125,17451.529296875,17313.05078125,17412.9609375,17412.9609375,6600,^BSESN
886,2012-08-07,17456.369140625,17641.55078125,17417.919921875,17601.779296875,17601.779296875,12000,^BSESN
887,2012-08-08,17638.529296875,17726.640625,17582.66015625,17600.560546875,17600.560546875,14400,^BSESN
888,2012-08-09,17612.080078125,17702.98046875,17516.990234375,17560.869140625,17560.869140625,14600,^BSESN
889,2012-08-10,17515.419921875,17590.609375,17471.369140625,17557.740234375,17557.740234375,13600,^BSESN
890,2012-08-13,17551.689453125,17642.380859375,17522.099609375,17633.44921875,17633.44921875,9000,^BSESN
891,2012-08-14,17631.640625,17753.4296875,17572.33984375,17728.19921875,17728.19921875,10000,^BSESN
892,2012-08-16,17752.220703125,17763.58984375,17640.619140625,17657.2109375,17657.2109375,8800,^BSESN
893,2012-08-17,17701.19921875,17801.390625,17622.619140625,17691.080078125,17691.080078125,9800,^BSESN
894,2012-08-21,17705.140625,17898.349609375,17705.140625,17885.259765625,17885.259765625,9200,^BSESN
895,2012-08-22,17827.25,17912.080078125,17800.2890625,17846.859375,17846.859375,8800,^BSESN
896,2012-08-23,17856.2890625,17972.5390625,17792.869140625,17850.220703125,17850.220703125,9200,^BSESN
897,2012-08-24,17790.25,17822.5,17725.419921875,17783.2109375,17783.2109375,8200,^BSESN
898,2012-08-27,17769.439453125,17820.0703125,17662.2109375,17678.810546875,17678.810546875,7400,^BSESN
899,2012-08-28,17676.130859375,17712.349609375,17570.7109375,17631.7109375,17631.7109375,9600,^BSESN
900,2012-08-29,17651.140625,17653.900390625,17471.130859375,17490.810546875,17490.810546875,9600,^BSESN
901,2012-08-30,17433.5,17605.509765625,17367.55078125,17541.640625,17541.640625,10000,^BSESN
902,2012-08-31,17557.619140625,17557.619140625,17337.609375,17380.75,17380.75,10600,^BSESN
903,2012-09-03,17465.599609375,17509.990234375,17349.5703125,17384.400390625,17384.400390625,12600,^BSESN
904,2012-09-04,17378.6796875,17452.69921875,17308.26953125,17440.869140625,17440.869140625,6600,^BSESN
905,2012-09-05,17359.9609375,17411.669921875,17250.80078125,17313.33984375,17313.33984375,11400,^BSESN
906,2012-09-06,17320.73046875,17418.400390625,17294.740234375,17346.26953125,17346.26953125,10000,^BSESN
907,2012-09-07,17575.7890625,17701.19921875,17575.7890625,17683.73046875,17683.73046875,9600,^BSESN
908,2012-09-10,17780.9296875,17810.900390625,17728.119140625,17766.779296875,17766.779296875,8200,^BSESN
909,2012-09-11,17711.80078125,17867.849609375,17677.380859375,17852.94921875,17852.94921875,8200,^BSESN
910,2012-09-12,17916.130859375,18012.890625,17884.9609375,18000.029296875,18000.029296875,11400,^BSESN
911,2012-09-13,18023.94921875,18062.6796875,17976.279296875,18021.16015625,18021.16015625,8000,^BSESN
912,2012-09-14,18284.75,18498.5390625,18284.75,18464.26953125,18464.26953125,16800,^BSESN
913,2012-09-17,18619.900390625,18715.029296875,18480.5390625,18542.310546875,18542.310546875,20200,^BSESN
914,2012-09-18,18514.720703125,18580.48046875,18469.509765625,18496.009765625,18496.009765625,9600,^BSESN
915,2012-09-20,18292.220703125,18443.919921875,18291.9296875,18349.25,18349.25,8800,^BSESN
